frame,timestamp_sec,emotion,emotions_detail
480,20.213079546890132,fear,"{""angry"": 0.1330375373363495, ""disgust"": 0.0004966420237906277, ""fear"": 50.200279235839844, ""happy"": 0.8274009227752686, ""sad"": 0.027615614235401154, ""surprise"": 41.20738220214844, ""neutral"": 7.603792667388916}"
485,20.423632458836906,surprise,"{""angry"": 7.621889924758207e-11, ""disgust"": 1.1136195585012457e-19, ""fear"": 0.02228780835866928, ""happy"": 3.1482802569371415e-06, ""sad"": 1.312582854906541e-11, ""surprise"": 99.97771453857422, ""neutral"": 1.0327689766755077e-14}"
490,20.63418537078368,surprise,"{""angry"": 1.2069094335043218e-10, ""disgust"": 2.985433135302296e-17, ""fear"": 0.08992056548595428, ""happy"": 1.808125631441726e-07, ""sad"": 9.92718462988762e-10, ""surprise"": 99.91007995605469, ""neutral"": 1.0443316540318867e-14}"
495,20.84473828273045,surprise,"{""angry"": 0.000774983549490571, ""disgust"": 3.4261533610191464e-09, ""fear"": 2.501612424850464, ""happy"": 2.798598051071167, ""sad"": 4.030398849863559e-05, ""surprise"": 94.69890594482422, ""neutral"": 6.643489905400202e-05}"
500,21.055291194677224,fear,"{""angry"": 0.33477506041526794, ""disgust"": 0.03384058177471161, ""fear"": 54.95795440673828, ""happy"": 0.07589641213417053, ""sad"": 0.5904038548469543, ""surprise"": 43.75360870361328, ""neutral"": 0.25352784991264343}"
505,21.265844106623994,surprise,"{""angry"": 3.0219400315445455e-08, ""disgust"": 1.8243116361788323e-16, ""fear"": 0.33227211236953735, ""happy"": 0.00015723826072644442, ""sad"": 1.2788549774711555e-08, ""surprise"": 99.66757202148438, ""neutral"": 2.4012122585431728e-12}"
510,21.47639701857077,surprise,"{""angry"": 0.6051583886146545, ""disgust"": 0.033234547823667526, ""fear"": 33.25133514404297, ""happy"": 1.6929079294204712, ""sad"": 0.1251484900712967, ""surprise"": 64.28297424316406, ""neutral"": 0.009249131195247173}"
515,21.68694993051754,surprise,"{""angry"": 0.0003009627398569137, ""disgust"": 5.130459168611878e-09, ""fear"": 2.3746631145477295, ""happy"": 0.5790375471115112, ""sad"": 0.00031034433050081134, ""surprise"": 97.04562377929688, ""neutral"": 6.870239303680137e-05}"
520,21.897502842464313,surprise,"{""angry"": 2.031450033187866, ""disgust"": 0.11737895756959915, ""fear"": 6.125230312347412, ""happy"": 0.009026256389915943, ""sad"": 0.12037350982427597, ""surprise"": 91.58910369873047, ""neutral"": 0.007437410764396191}"
525,22.108055754411083,surprise,"{""angry"": 14.348623275756836, ""disgust"": 0.8074555993080139, ""fear"": 37.10770034790039, ""happy"": 0.09045694768428802, ""sad"": 6.441232204437256, ""surprise"": 39.77908706665039, ""neutral"": 1.4254478216171265}"
530,22.318608666357857,surprise,"{""angry"": 26.291088104248047, ""disgust"": 0.05069148540496826, ""fear"": 22.204082489013672, ""happy"": 0.0292044747620821, ""sad"": 12.303640365600586, ""surprise"": 34.518795013427734, ""neutral"": 4.602496147155762}"
535,22.529161578304628,fear,"{""angry"": 2.31050181388855, ""disgust"": 0.018186800181865692, ""fear"": 56.38206481933594, ""happy"": 0.21958819031715393, ""sad"": 2.1897239685058594, ""surprise"": 37.33892059326172, ""neutral"": 1.5410045385360718}"
540,22.7397144902514,fear,"{""angry"": 0.5363548398017883, ""disgust"": 0.00010354207188356668, ""fear"": 50.70102310180664, ""happy"": 0.2528265416622162, ""sad"": 16.485218048095703, ""surprise"": 6.753236770629883, ""neutral"": 25.271240234375}"
545,22.950267402198172,sad,"{""angry"": 25.044710159301758, ""disgust"": 0.0029681397136300802, ""fear"": 18.129074096679688, ""happy"": 0.004766271915286779, ""sad"": 40.68873596191406, ""surprise"": 0.2873646020889282, ""neutral"": 15.842376708984375}"
550,23.160820314144946,neutral,"{""angry"": 1.572658658027649, ""disgust"": 0.00015257843188010156, ""fear"": 22.019338607788086, ""happy"": 0.07215114682912827, ""sad"": 22.0368595123291, ""surprise"": 1.7905348539352417, ""neutral"": 52.50830841064453}"
555,23.371373226091716,surprise,"{""angry"": 0.030461860820651054, ""disgust"": 1.1692836778820492e-06, ""fear"": 1.071415901184082, ""happy"": 36.366050720214844, ""sad"": 0.010750867426395416, ""surprise"": 62.361446380615234, ""neutral"": 0.15987922251224518}"
560,23.58192613803849,happy,"{""angry"": 3.4782078728312626e-06, ""disgust"": 1.192547681428107e-14, ""fear"": 2.0287142632469113e-08, ""happy"": 99.39588928222656, ""sad"": 1.563407204230316e-05, ""surprise"": 0.21996353566646576, ""neutral"": 0.384117990732193}"
565,23.79247904998526,happy,"{""angry"": 9.283667168347165e-08, ""disgust"": 4.478980099230628e-20, ""fear"": 3.838263928912511e-09, ""happy"": 98.75674438476562, ""sad"": 3.322889341461632e-08, ""surprise"": 1.243167519569397, ""neutral"": 9.292698814533651e-05}"
570,24.003031961932034,surprise,"{""angry"": 23.881481170654297, ""disgust"": 0.04193009063601494, ""fear"": 21.181833267211914, ""happy"": 0.0399622842669487, ""sad"": 8.924088478088379, ""surprise"": 25.840967178344727, ""neutral"": 20.089740753173828}"
575,24.213584873878805,fear,"{""angry"": 3.7348792552948, ""disgust"": 0.05721440538764, ""fear"": 58.55085754394531, ""happy"": 37.139984130859375, ""sad"": 0.509073793888092, ""surprise"": 0.0032269698567688465, ""neutral"": 0.004760713782161474}"
580,24.42413778582558,happy,"{""angry"": 2.999089479446411, ""disgust"": 0.020377567037940025, ""fear"": 10.554080963134766, ""happy"": 86.29747009277344, ""sad"": 0.12486524134874344, ""surprise"": 0.0026442972011864185, ""neutral"": 0.0014662196626886725}"
585,24.63469069777235,happy,"{""angry"": 3.2648940086364746, ""disgust"": 0.01048034057021141, ""fear"": 6.349793910980225, ""happy"": 90.29185485839844, ""sad"": 0.07234691083431244, ""surprise"": 0.008843876421451569, ""neutral"": 0.001787581597454846}"
590,24.845243609719123,fear,"{""angry"": 4.596195220947266, ""disgust"": 0.033769723027944565, ""fear"": 77.2183609008789, ""happy"": 17.552608489990234, ""sad"": 0.5622863173484802, ""surprise"": 0.02151787094771862, ""neutral"": 0.015266227535903454}"
595,25.055796521665894,happy,"{""angry"": 5.935633659362793, ""disgust"": 0.13623180985450745, ""fear"": 37.69487762451172, ""happy"": 55.524986267089844, ""sad"": 0.6545287370681763, ""surprise"": 0.04017828777432442, ""neutral"": 0.013565693981945515}"
600,25.266349433612667,fear,"{""angry"": 31.087108612060547, ""disgust"": 0.3177871108055115, ""fear"": 36.72673034667969, ""happy"": 31.210132598876953, ""sad"": 0.11149106919765472, ""surprise"": 0.537237823009491, ""neutral"": 0.009509450756013393}"
605,25.476902345559438,happy,"{""angry"": 11.975652694702148, ""disgust"": 0.08587531000375748, ""fear"": 40.540809631347656, ""happy"": 47.02815628051758, ""sad"": 0.26725754141807556, ""surprise"": 0.0979161486029625, ""neutral"": 0.004331750329583883}"
610,25.687455257506212,fear,"{""angry"": 10.74850845336914, ""disgust"": 0.15240061283111572, ""fear"": 60.369380950927734, ""happy"": 28.284154891967773, ""sad"": 0.09733107686042786, ""surprise"": 0.3455677032470703, ""neutral"": 0.002653268864378333}"
615,25.898008169452982,fear,"{""angry"": 3.874474048614502, ""disgust"": 0.004056850913912058, ""fear"": 65.49871063232422, ""happy"": 30.571712493896484, ""sad"": 0.009276540018618107, ""surprise"": 0.04155736416578293, ""neutral"": 0.00021589612879324704}"
620,26.108561081399756,fear,"{""angry"": 0.3972606658935547, ""disgust"": 0.0024226366076618433, ""fear"": 91.24774932861328, ""happy"": 8.351980209350586, ""sad"": 0.0004281765432097018, ""surprise"": 3.5044922697125e-05, ""neutral"": 0.00012422632426023483}"
625,26.319113993346527,happy,"{""angry"": 2.2609028816223145, ""disgust"": 0.03620623052120209, ""fear"": 27.877777099609375, ""happy"": 62.507057189941406, ""sad"": 0.31233489513397217, ""surprise"": 0.0290200337767601, ""neutral"": 6.9766998291015625}"
630,26.5296669052933,happy,"{""angry"": 0.3313668668270111, ""disgust"": 0.0011070563923567533, ""fear"": 0.15780603885650635, ""happy"": 82.60173797607422, ""sad"": 0.3327680230140686, ""surprise"": 0.03874150291085243, ""neutral"": 16.536479949951172}"
635,26.74021981724007,happy,"{""angry"": 0.3999754786491394, ""disgust"": 0.0005251281545497477, ""fear"": 0.05676655098795891, ""happy"": 99.42613983154297, ""sad"": 0.07792730629444122, ""surprise"": 2.7275564207229763e-05, ""neutral"": 0.03863358497619629}"
640,26.950772729186845,happy,"{""angry"": 1.6711905002593994, ""disgust"": 0.00266121793538332, ""fear"": 1.9558587074279785, ""happy"": 95.78755187988281, ""sad"": 0.582472026348114, ""surprise"": 2.3104175284061057e-07, ""neutral"": 0.0002640063758008182}"
645,27.161325641133615,happy,"{""angry"": 2.882735252380371, ""disgust"": 0.07422897219657898, ""fear"": 4.263581275939941, ""happy"": 71.36730194091797, ""sad"": 21.353961944580078, ""surprise"": 0.00028797221602872014, ""neutral"": 0.057901278138160706}"
650,27.37187855308039,happy,"{""angry"": 1.1663806438446045, ""disgust"": 0.0011861383682116866, ""fear"": 4.327687740325928, ""happy"": 86.46884155273438, ""sad"": 8.014361381530762, ""surprise"": 0.00011557473771972582, ""neutral"": 0.021426482126116753}"
655,27.582431465027163,fear,"{""angry"": 12.527448654174805, ""disgust"": 0.031444478780031204, ""fear"": 41.07719421386719, ""happy"": 26.916397094726562, ""sad"": 19.17185401916504, ""surprise"": 0.027947209775447845, ""neutral"": 0.24771416187286377}"
660,27.792984376973934,fear,"{""angry"": 15.887001991271973, ""disgust"": 0.0367775596678257, ""fear"": 71.90074920654297, ""happy"": 6.688973903656006, ""sad"": 5.379691123962402, ""surprise"": 0.035079825669527054, ""neutral"": 0.07172895222902298}"
665,28.003537288920707,fear,"{""angry"": 16.204870223999023, ""disgust"": 1.1325603723526, ""fear"": 27.84035873413086, ""happy"": 17.25673484802246, ""sad"": 11.858504295349121, ""surprise"": 0.1770562380552292, ""neutral"": 25.52991485595703}"
670,28.214090200867478,angry,"{""angry"": 46.33545684814453, ""disgust"": 0.05759395286440849, ""fear"": 28.78544044494629, ""happy"": 10.608061790466309, ""sad"": 12.886733055114746, ""surprise"": 0.017031827941536903, ""neutral"": 1.3096842765808105}"
675,28.424643112814252,angry,"{""angry"": 43.21694564819336, ""disgust"": 0.02014932967722416, ""fear"": 13.342232704162598, ""happy"": 7.107021331787109, ""sad"": 35.235137939453125, ""surprise"": 0.00018463199376128614, ""neutral"": 1.0783313512802124}"
680,28.635196024761022,fear,"{""angry"": 5.786716938018799, ""disgust"": 0.017566151916980743, ""fear"": 89.2730941772461, ""happy"": 0.12566983699798584, ""sad"": 4.779602527618408, ""surprise"": 4.512429313763278e-06, ""neutral"": 0.017348721623420715}"
685,28.845748936707796,fear,"{""angry"": 12.02039623260498, ""disgust"": 0.020914647728204727, ""fear"": 87.57230377197266, ""happy"": 0.0022651865147054195, ""sad"": 0.38284146785736084, ""surprise"": 1.7590302377357148e-05, ""neutral"": 0.0012634912272915244}"
690,29.056301848654567,fear,"{""angry"": 18.76631736755371, ""disgust"": 0.13942959904670715, ""fear"": 80.77093505859375, ""happy"": 0.007925543934106827, ""sad"": 0.3118744492530823, ""surprise"": 0.00032846457906998694, ""neutral"": 0.003193298354744911}"
695,29.26685476060134,fear,"{""angry"": 21.862192153930664, ""disgust"": 0.10154726356267929, ""fear"": 77.65940856933594, ""happy"": 0.028381280601024628, ""sad"": 0.34142154455184937, ""surprise"": 0.0010007919045165181, ""neutral"": 0.006050519645214081}"
700,29.47740767254811,fear,"{""angry"": 34.982852935791016, ""disgust"": 2.717029656817971e-10, ""fear"": 51.900062561035156, ""happy"": 13.116750717163086, ""sad"": 0.0003378333058208227, ""surprise"": 3.0161144849022437e-12, ""neutral"": 1.1516187115034882e-08}"
705,29.687960584494885,happy,"{""angry"": 0.025222335010766983, ""disgust"": 0.007434605620801449, ""fear"": 0.12481146305799484, ""happy"": 99.28519439697266, ""sad"": 0.0420885905623436, ""surprise"": 0.0006506560021080077, ""neutral"": 0.5146011114120483}"
710,29.898513496441655,happy,"{""angry"": 0.0010574510088190436, ""disgust"": 6.053969991626218e-05, ""fear"": 0.052553508430719376, ""happy"": 99.75381469726562, ""sad"": 0.002727955114096403, ""surprise"": 7.340843148995191e-05, ""neutral"": 0.18970726430416107}"
715,30.10906640838843,happy,"{""angry"": 0.0001529092260170728, ""disgust"": 1.6329894947375578e-07, ""fear"": 0.00279413303360343, ""happy"": 99.70417022705078, ""sad"": 0.0036591135431081057, ""surprise"": 0.0018637556349858642, ""neutral"": 0.2873624861240387}"
720,30.3196193203352,happy,"{""angry"": 0.04234180971980095, ""disgust"": 0.0005374467582441866, ""fear"": 0.2018040269613266, ""happy"": 99.52571868896484, ""sad"": 0.007407346274703741, ""surprise"": 0.00044478505151346326, ""neutral"": 0.2217361330986023}"
725,30.530172232281974,happy,"{""angry"": 0.1805243194103241, ""disgust"": 0.07700519263744354, ""fear"": 14.514449119567871, ""happy"": 84.44684600830078, ""sad"": 0.590843677520752, ""surprise"": 0.00046697008656337857, ""neutral"": 0.18986745178699493}"
730,30.740725144228744,happy,"{""angry"": 0.0009734178893268108, ""disgust"": 6.740450317010982e-06, ""fear"": 0.00248603243380785, ""happy"": 99.99506378173828, ""sad"": 1.9894174329238012e-05, ""surprise"": 5.216020895204565e-07, ""neutral"": 0.0014540405245497823}"
735,30.951278056175518,happy,"{""angry"": 0.005678717512637377, ""disgust"": 0.0001280306896660477, ""fear"": 0.08507538586854935, ""happy"": 99.89326477050781, ""sad"": 0.0002807625278364867, ""surprise"": 1.702185909380205e-05, ""neutral"": 0.015556072816252708}"
740,31.16183096812229,happy,"{""angry"": 0.05048088729381561, ""disgust"": 0.00011844360415125266, ""fear"": 2.074572801589966, ""happy"": 97.86125183105469, ""sad"": 0.0011558259138837457, ""surprise"": 0.0007942185620777309, ""neutral"": 0.011623682454228401}"
745,31.372383880069062,fear,"{""angry"": 18.503707885742188, ""disgust"": 4.6384042575809206e-14, ""fear"": 81.49601745605469, ""happy"": 0.00027543201576918364, ""sad"": 1.7047530320724036e-07, ""surprise"": 1.0211149287231436e-10, ""neutral"": 3.83196495368221e-11}"
750,31.582936792015833,fear,"{""angry"": 11.788862228393555, ""disgust"": 6.10603554480546e-14, ""fear"": 88.21113586425781, ""happy"": 5.2783307182835415e-06, ""sad"": 1.243553242602502e-07, ""surprise"": 3.9865714895892523e-11, ""neutral"": 1.359919208493432e-11}"
755,31.793489703962607,fear,"{""angry"": 3.970327615737915, ""disgust"": 6.481202191957209e-15, ""fear"": 96.02967834472656, ""happy"": 2.536680909770439e-08, ""sad"": 5.087560239758204e-08, ""surprise"": 6.07534595548076e-12, ""neutral"": 1.782863093269249e-11}"
760,32.00404261590938,angry,"{""angry"": 88.78607940673828, ""disgust"": 4.3879804303981196e-12, ""fear"": 11.01400375366211, ""happy"": 2.6510029726978246e-08, ""sad"": 0.18698011338710785, ""surprise"": 6.696310350662316e-08, ""neutral"": 0.012942959554493427}"
765,32.21459552785615,fear,"{""angry"": 16.36882972717285, ""disgust"": 1.0395839744603563e-09, ""fear"": 83.62313842773438, ""happy"": 2.5463400277203618e-08, ""sad"": 0.007873344235122204, ""surprise"": 7.6888774458439e-08, ""neutral"": 0.0001663864532019943}"
770,32.425148439802925,fear,"{""angry"": 0.9482030868530273, ""disgust"": 0.10862569510936737, ""fear"": 95.15421295166016, ""happy"": 1.3326497077941895, ""sad"": 1.7711676359176636, ""surprise"": 0.17451944947242737, ""neutral"": 0.5106169581413269}"
775,32.635701351749695,happy,"{""angry"": 0.17192023992538452, ""disgust"": 0.13573899865150452, ""fear"": 8.222497940063477, ""happy"": 86.68340301513672, ""sad"": 2.37608003616333, ""surprise"": 0.010414732620120049, ""neutral"": 2.3999435901641846}"
780,32.846254263696466,happy,"{""angry"": 0.0009437303524464369, ""disgust"": 0.00045295534073375165, ""fear"": 0.08297635614871979, ""happy"": 97.49519348144531, ""sad"": 0.041196439415216446, ""surprise"": 0.00047417733003385365, ""neutral"": 2.3787589073181152}"
785,33.056807175643236,angry,"{""angry"": 88.29206085205078, ""disgust"": 4.298246494727209e-06, ""fear"": 11.70211410522461, ""happy"": 0.005790511146187782, ""sad"": 3.026296144525986e-05, ""surprise"": 4.26116275775712e-06, ""neutral"": 3.6271831049816683e-07}"
790,33.26736008759001,angry,"{""angry"": 91.57994079589844, ""disgust"": 1.3831801481956063e-07, ""fear"": 8.392166137695312, ""happy"": 0.027414632961153984, ""sad"": 0.00048279642942361534, ""surprise"": 1.2290893858235563e-09, ""neutral"": 5.122022344039578e-07}"
795,33.477912999536784,angry,"{""angry"": 75.6328353881836, ""disgust"": 0.4765832722187042, ""fear"": 2.056943893432617, ""happy"": 0.13262946903705597, ""sad"": 10.622618675231934, ""surprise"": 0.0039421203546226025, ""neutral"": 11.074446678161621}"
800,33.688465911483554,angry,"{""angry"": 88.7048110961914, ""disgust"": 0.39693647623062134, ""fear"": 1.1257686614990234, ""happy"": 0.0420396514236927, ""sad"": 5.511691093444824, ""surprise"": 0.004341346677392721, ""neutral"": 4.214420795440674}"
805,33.899018823430325,angry,"{""angry"": 55.55204391479492, ""disgust"": 0.5717400312423706, ""fear"": 6.2363457679748535, ""happy"": 0.020525997504591942, ""sad"": 27.733139038085938, ""surprise"": 9.834281081566587e-05, ""neutral"": 9.886114120483398}"
810,34.1095717353771,angry,"{""angry"": 53.541786193847656, ""disgust"": 0.14711132645606995, ""fear"": 0.39607980847358704, ""happy"": 0.1417677253484726, ""sad"": 32.56524658203125, ""surprise"": 0.002770583610981703, ""neutral"": 13.20523738861084}"
815,34.32012464732387,angry,"{""angry"": 77.53768157958984, ""disgust"": 0.00017183316231239587, ""fear"": 0.038032617419958115, ""happy"": 0.0006284737028181553, ""sad"": 18.85147476196289, ""surprise"": 0.006100284401327372, ""neutral"": 3.5659167766571045}"
820,34.53067755927064,angry,"{""angry"": 94.84561157226562, ""disgust"": 0.022714076563715935, ""fear"": 0.285003125667572, ""happy"": 0.009888610802590847, ""sad"": 3.3025095462799072, ""surprise"": 0.1486104428768158, ""neutral"": 1.3856608867645264}"
825,34.74123047121742,angry,"{""angry"": 95.87432098388672, ""disgust"": 0.008608521893620491, ""fear"": 0.140127032995224, ""happy"": 0.003976659849286079, ""sad"": 2.6932361125946045, ""surprise"": 0.3612648844718933, ""neutral"": 0.918470025062561}"
830,34.95178338316419,angry,"{""angry"": 98.75177001953125, ""disgust"": 0.05435175821185112, ""fear"": 0.04709430783987045, ""happy"": 0.0011537792161107063, ""sad"": 0.7324302792549133, ""surprise"": 0.37605178356170654, ""neutral"": 0.037146035581827164}"
835,35.16233629511096,angry,"{""angry"": 99.76299285888672, ""disgust"": 0.007720246911048889, ""fear"": 0.03207092732191086, ""happy"": 0.003093600505962968, ""sad"": 0.15363678336143494, ""surprise"": 0.012601315975189209, ""neutral"": 0.027888111770153046}"
840,35.37288920705773,angry,"{""angry"": 99.75241088867188, ""disgust"": 0.007106168195605278, ""fear"": 0.0160644743591547, ""happy"": 0.0024824533611536026, ""sad"": 0.12385236471891403, ""surprise"": 0.06887990981340408, ""neutral"": 0.0292135551571846}"
845,35.58344211900451,angry,"{""angry"": 71.1714096069336, ""disgust"": 1.4902535676956177, ""fear"": 2.0391178131103516, ""happy"": 7.451042652130127, ""sad"": 7.643681049346924, ""surprise"": 0.9464489221572876, ""neutral"": 9.258048057556152}"
850,35.79399503095128,angry,"{""angry"": 99.62657165527344, ""disgust"": 0.08936690539121628, ""fear"": 0.058686330914497375, ""happy"": 0.01811869628727436, ""sad"": 0.11898038536310196, ""surprise"": 0.010219982825219631, ""neutral"": 0.07805349677801132}"
855,36.00454794289805,angry,"{""angry"": 99.65135192871094, ""disgust"": 0.034807585179805756, ""fear"": 0.02119116298854351, ""happy"": 0.015862246975302696, ""sad"": 0.106865793466568, ""surprise"": 0.13687871396541595, ""neutral"": 0.03304031491279602}"
860,36.21510085484482,angry,"{""angry"": 98.13811492919922, ""disgust"": 0.03163927048444748, ""fear"": 0.41050490736961365, ""happy"": 0.030157973989844322, ""sad"": 1.2709077596664429, ""surprise"": 0.01018221490085125, ""neutral"": 0.1084914430975914}"
865,36.4256537667916,angry,"{""angry"": 96.00984191894531, ""disgust"": 0.0969805046916008, ""fear"": 0.6381614804267883, ""happy"": 0.003273430746048689, ""sad"": 2.3871548175811768, ""surprise"": 0.025732209905982018, ""neutral"": 0.8388506770133972}"
870,36.63620667873837,sad,"{""angry"": 41.857357025146484, ""disgust"": 0.006097937934100628, ""fear"": 1.1299750804901123, ""happy"": 0.0060327318497002125, ""sad"": 49.29476547241211, ""surprise"": 0.005660464521497488, ""neutral"": 7.700104236602783}"
875,36.84675959068514,angry,"{""angry"": 80.78732299804688, ""disgust"": 0.008197661489248276, ""fear"": 0.4186127483844757, ""happy"": 0.004293201491236687, ""sad"": 16.07185173034668, ""surprise"": 0.001622851355932653, ""neutral"": 2.7081079483032227}"
880,37.05731250263191,angry,"{""angry"": 83.58899688720703, ""disgust"": 0.03358575329184532, ""fear"": 0.4505745470523834, ""happy"": 0.01676848530769348, ""sad"": 8.248262405395508, ""surprise"": 0.010533405467867851, ""neutral"": 7.651284217834473}"
885,37.26786541457869,neutral,"{""angry"": 35.948787689208984, ""disgust"": 0.001229245332069695, ""fear"": 0.09923509508371353, ""happy"": 0.092553049325943, ""sad"": 7.642416477203369, ""surprise"": 0.002238034037873149, ""neutral"": 56.21354675292969}"
890,37.47841832652546,angry,"{""angry"": 88.35099792480469, ""disgust"": 0.5721803903579712, ""fear"": 0.07079651206731796, ""happy"": 0.18975314497947693, ""sad"": 1.5078517198562622, ""surprise"": 0.1361612230539322, ""neutral"": 9.172263145446777}"
895,37.68897123847223,neutral,"{""angry"": 2.036917209625244, ""disgust"": 1.7255517832381884e-06, ""fear"": 8.886414527893066, ""happy"": 0.05401839315891266, ""sad"": 22.4081974029541, ""surprise"": 0.0008794957539066672, ""neutral"": 66.61357116699219}"
900,37.899524150419,sad,"{""angry"": 19.727741241455078, ""disgust"": 0.000715464586392045, ""fear"": 4.572443962097168, ""happy"": 0.011272859759628773, ""sad"": 62.1172981262207, ""surprise"": 0.0005688415840268135, ""neutral"": 13.569963455200195}"
905,38.110077062365775,happy,"{""angry"": 1.137056827545166, ""disgust"": 6.625918924640928e-09, ""fear"": 0.008176864124834538, ""happy"": 98.76275634765625, ""sad"": 0.0009791647316887975, ""surprise"": 0.003256793599575758, ""neutral"": 0.0877835750579834}"
910,38.320629974312546,happy,"{""angry"": 8.423312187194824, ""disgust"": 0.0009569311514496803, ""fear"": 0.7121196985244751, ""happy"": 47.63140106201172, ""sad"": 27.00738525390625, ""surprise"": 0.007824218831956387, ""neutral"": 16.216997146606445}"
915,38.531182886259316,neutral,"{""angry"": 1.9196876287460327, ""disgust"": 0.0006489146617241204, ""fear"": 0.9631048440933228, ""happy"": 45.98516845703125, ""sad"": 1.5131791830062866, ""surprise"": 0.07406747341156006, ""neutral"": 49.54414749145508}"
920,38.741735798206086,fear,"{""angry"": 7.130710601806641, ""disgust"": 0.0022242714185267687, ""fear"": 90.55459594726562, ""happy"": 2.3112690448760986, ""sad"": 0.0011964673176407814, ""surprise"": 2.3596903986344842e-07, ""neutral"": 4.481650194065878e-06}"
925,38.952288710152864,happy,"{""angry"": 0.7393555045127869, ""disgust"": 0.0008895245264284313, ""fear"": 2.0005388259887695, ""happy"": 56.25642776489258, ""sad"": 39.04685592651367, ""surprise"": 0.004280249122530222, ""neutral"": 1.951653242111206}"
930,39.162841622099634,sad,"{""angry"": 4.5973005294799805, ""disgust"": 0.0284949392080307, ""fear"": 6.668157577514648, ""happy"": 11.73868465423584, ""sad"": 44.947914123535156, ""surprise"": 0.009668352082371712, ""neutral"": 32.00978088378906}"
935,39.373394534046405,sad,"{""angry"": 0.053461045026779175, ""disgust"": 2.488113022991456e-05, ""fear"": 0.027797134593129158, ""happy"": 0.0034725733567029238, ""sad"": 99.86425018310547, ""surprise"": 1.6225145316184353e-07, ""neutral"": 0.05099168047308922}"
940,39.583947445993175,sad,"{""angry"": 19.812013626098633, ""disgust"": 0.04634800925850868, ""fear"": 19.27435302734375, ""happy"": 5.726553916931152, ""sad"": 32.0260009765625, ""surprise"": 0.06676904857158661, ""neutral"": 23.047958374023438}"
945,39.79450035793995,happy,"{""angry"": 7.559016376035288e-05, ""disgust"": 1.1608903172088958e-08, ""fear"": 0.0003761902335099876, ""happy"": 99.99308776855469, ""sad"": 0.005207011941820383, ""surprise"": 2.1406706309790025e-06, ""neutral"": 0.001249196589924395}"
950,40.00505326988672,happy,"{""angry"": 0.0006456897244788706, ""disgust"": 4.2970359004357306e-07, ""fear"": 0.004666810389608145, ""happy"": 99.95733642578125, ""sad"": 0.022284604609012604, ""surprise"": 9.169943950837478e-06, ""neutral"": 0.015056201256811619}"
955,40.21560618183349,happy,"{""angry"": 0.0014997918624430895, ""disgust"": 1.1903491667908384e-06, ""fear"": 0.008605089038610458, ""happy"": 99.92269897460938, ""sad"": 0.03259668126702309, ""surprise"": 1.666352000029292e-05, ""neutral"": 0.034565702080726624}"
