frame,timestamp_sec,emotion,emotions_detail
960,40.426159093780264,happy,"{""angry"": 0.0002797868219204247, ""disgust"": 4.133154973828823e-08, ""fear"": 0.00041796351433731616, ""happy"": 99.97765350341797, ""sad"": 0.007833546958863735, ""surprise"": 4.970150712324539e-06, ""neutral"": 0.013810118660330772}"
965,40.63671200572704,happy,"{""angry"": 9.253540338249877e-05, ""disgust"": 3.6912425116497616e-08, ""fear"": 0.0003061934548895806, ""happy"": 99.98043823242188, ""sad"": 0.006566727068275213, ""surprise"": 8.925378097046632e-06, ""neutral"": 0.012577700428664684}"
970,40.84726491767381,happy,"{""angry"": 0.0017703801859170198, ""disgust"": 4.669372231091984e-07, ""fear"": 0.0007903137593530118, ""happy"": 99.96340942382812, ""sad"": 0.026110472157597542, ""surprise"": 5.349981506697077e-07, ""neutral"": 0.007906029000878334}"
975,41.05781782962058,happy,"{""angry"": 0.005383183714002371, ""disgust"": 8.059752872213721e-06, ""fear"": 0.00013139017391949892, ""happy"": 99.7209243774414, ""sad"": 0.23195472359657288, ""surprise"": 4.290584953992038e-08, ""neutral"": 0.04158645495772362}"
980,41.26837074156736,happy,"{""angry"": 0.28211483359336853, ""disgust"": 0.0020336960442364216, ""fear"": 0.0048714280128479, ""happy"": 95.27394104003906, ""sad"": 3.9424891471862793, ""surprise"": 5.453370249597356e-06, ""neutral"": 0.49453380703926086}"
985,41.47892365351413,happy,"{""angry"": 0.6357800364494324, ""disgust"": 0.0012017270782962441, ""fear"": 0.01632838323712349, ""happy"": 94.11802673339844, ""sad"": 3.2627530097961426, ""surprise"": 4.759574494528351e-06, ""neutral"": 1.965902328491211}"
990,41.6894765654609,happy,"{""angry"": 0.08111467957496643, ""disgust"": 0.00012066937779309228, ""fear"": 0.07358066737651825, ""happy"": 97.9701156616211, ""sad"": 1.6909056901931763, ""surprise"": 5.941716881352477e-05, ""neutral"": 0.18410663306713104}"
995,41.90002947740767,happy,"{""angry"": 0.02403310127556324, ""disgust"": 0.0003414909588173032, ""fear"": 0.0012961628381162882, ""happy"": 97.21825408935547, ""sad"": 1.5754554271697998, ""surprise"": 8.443840329164232e-07, ""neutral"": 1.1806217432022095}"
1000,42.11058238935445,happy,"{""angry"": 0.054452456533908844, ""disgust"": 0.06690501421689987, ""fear"": 0.4919127821922302, ""happy"": 94.01603698730469, ""sad"": 0.8093221783638, ""surprise"": 0.08484479784965515, ""neutral"": 4.4765238761901855}"
1005,42.32113530130122,happy,"{""angry"": 0.0009471789235249162, ""disgust"": 0.005505057517439127, ""fear"": 0.7886356115341187, ""happy"": 99.20262145996094, ""sad"": 4.16592629335355e-05, ""surprise"": 4.986042040400207e-05, ""neutral"": 0.002202320145443082}"
1010,42.53168821324799,happy,"{""angry"": 0.06924180686473846, ""disgust"": 0.010273166000843048, ""fear"": 0.09825163334608078, ""happy"": 99.66461944580078, ""sad"": 0.014717243611812592, ""surprise"": 0.021696027368307114, ""neutral"": 0.12119758129119873}"
1015,42.74224112519476,happy,"{""angry"": 0.0037048510275781155, ""disgust"": 0.00021649034169968218, ""fear"": 0.07640952616930008, ""happy"": 99.91609954833984, ""sad"": 3.19856007990893e-05, ""surprise"": 0.0002302950160810724, ""neutral"": 0.003311803098767996}"
1020,42.95279403714154,happy,"{""angry"": 0.012999296188354492, ""disgust"": 0.0023434474132955074, ""fear"": 2.4235947132110596, ""happy"": 97.55579376220703, ""sad"": 0.00016881882038433105, ""surprise"": 0.0005190591909922659, ""neutral"": 0.004581041634082794}"
1025,43.16334694908831,happy,"{""angry"": 0.00011926662409678102, ""disgust"": 8.175249604391865e-06, ""fear"": 0.001477135461755097, ""happy"": 99.99152374267578, ""sad"": 4.551035999611486e-06, ""surprise"": 1.4626716620114166e-05, ""neutral"": 0.006853002589195967}"
1030,43.37389986103508,happy,"{""angry"": 0.008331352844834328, ""disgust"": 0.00017448040307499468, ""fear"": 0.0263537485152483, ""happy"": 99.95355224609375, ""sad"": 7.167869625845924e-05, ""surprise"": 8.301855996251106e-05, ""neutral"": 0.01143044512718916}"
1035,43.58445277298185,happy,"{""angry"": 0.003037787973880768, ""disgust"": 2.593208421330928e-07, ""fear"": 0.0010654206853359938, ""happy"": 99.96000671386719, ""sad"": 2.7034937374992296e-05, ""surprise"": 9.095014684135094e-05, ""neutral"": 0.03576504439115524}"
1040,43.795005684928626,happy,"{""angry"": 0.6568459272384644, ""disgust"": 0.43304315209388733, ""fear"": 45.70852279663086, ""happy"": 53.01451873779297, ""sad"": 0.08363256603479385, ""surprise"": 0.05416744947433472, ""neutral"": 0.04927561432123184}"
1045,44.005558596875396,fear,"{""angry"": 0.007767828181385994, ""disgust"": 0.0015928708016872406, ""fear"": 94.86270904541016, ""happy"": 0.0053247674368321896, ""sad"": 5.122307777404785, ""surprise"": 7.979433291893656e-08, ""neutral"": 0.00029666384216398}"
1050,44.216111508822166,fear,"{""angry"": 2.4423489570617676, ""disgust"": 0.006417033728212118, ""fear"": 89.08082580566406, ""happy"": 0.04965478554368019, ""sad"": 3.7359049320220947, ""surprise"": 0.05866150185465813, ""neutral"": 4.626181602478027}"
1055,44.42666442076894,fear,"{""angry"": 14.521177291870117, ""disgust"": 0.12194889038801193, ""fear"": 51.082210540771484, ""happy"": 0.19023585319519043, ""sad"": 28.729053497314453, ""surprise"": 0.11631562560796738, ""neutral"": 5.239052772521973}"
1060,44.637217332715714,fear,"{""angry"": 8.110711097717285, ""disgust"": 0.4328455924987793, ""fear"": 90.6185073852539, ""happy"": 0.4753313958644867, ""sad"": 0.24624325335025787, ""surprise"": 0.10649055987596512, ""neutral"": 0.00987048726528883}"
1065,44.847770244662485,happy,"{""angry"": 0.0031627872958779335, ""disgust"": 0.0008772480068728328, ""fear"": 25.55939483642578, ""happy"": 39.85286331176758, ""sad"": 16.69469451904297, ""surprise"": 0.004586826078593731, ""neutral"": 17.884418487548828}"
1070,45.058323156609255,happy,"{""angry"": 0.047371506690979004, ""disgust"": 0.05892769992351532, ""fear"": 26.610694885253906, ""happy"": 35.36127853393555, ""sad"": 26.212810516357422, ""surprise"": 0.0007490640273317695, ""neutral"": 11.708165168762207}"
1075,45.268876068556025,sad,"{""angry"": 0.416932612657547, ""disgust"": 2.9641709327697754, ""fear"": 19.196107864379883, ""happy"": 9.585497856140137, ""sad"": 39.55400085449219, ""surprise"": 0.00445569958537817, ""neutral"": 28.278833389282227}"
1080,45.4794289805028,happy,"{""angry"": 0.034130461513996124, ""disgust"": 0.4861779510974884, ""fear"": 25.979461669921875, ""happy"": 39.74102020263672, ""sad"": 3.4051618576049805, ""surprise"": 0.013781354762613773, ""neutral"": 30.340269088745117}"
1085,45.68998189244957,happy,"{""angry"": 0.07208804041147232, ""disgust"": 0.28298115730285645, ""fear"": 22.489763259887695, ""happy"": 43.006900787353516, ""sad"": 15.495438575744629, ""surprise"": 0.011349831707775593, ""neutral"": 18.641477584838867}"
1090,45.900534804396344,happy,"{""angry"": 0.06829369068145752, ""disgust"": 0.19669201970100403, ""fear"": 28.13372802734375, ""happy"": 37.269283294677734, ""sad"": 16.78534507751465, ""surprise"": 0.005759286228567362, ""neutral"": 17.540908813476562}"
1095,46.111087716343114,surprise,"{""angry"": 0.00046402556472457945, ""disgust"": 4.9533472434859505e-08, ""fear"": 0.18527987599372864, ""happy"": 0.0010415732394903898, ""sad"": 2.241893525933847e-06, ""surprise"": 99.81321716308594, ""neutral"": 4.447383901151625e-07}"
1100,46.32164062828989,surprise,"{""angry"": 0.0035904196556657553, ""disgust"": 7.060713755890902e-07, ""fear"": 0.7863980531692505, ""happy"": 0.004003882873803377, ""sad"": 1.3668056453752797e-05, ""surprise"": 99.20599365234375, ""neutral"": 6.0499237406475e-06}"
1105,46.53219354023666,surprise,"{""angry"": 0.012349159456789494, ""disgust"": 2.1018429379182635e-06, ""fear"": 1.7724902629852295, ""happy"": 0.00871867686510086, ""sad"": 4.550620724330656e-05, ""surprise"": 98.20637512207031, ""neutral"": 1.6980766304186545e-05}"
1110,46.74274645218343,surprise,"{""angry"": 0.06755048781633377, ""disgust"": 3.405845563975163e-05, ""fear"": 3.4590299129486084, ""happy"": 0.06936521828174591, ""sad"": 0.001499969745054841, ""surprise"": 96.40235137939453, ""neutral"": 0.0001721242442727089}"
1115,46.9532993641302,surprise,"{""angry"": 0.029358210042119026, ""disgust"": 1.3401265277934726e-05, ""fear"": 3.2386887073516846, ""happy"": 0.13517256081104279, ""sad"": 0.001737111364491284, ""surprise"": 96.59491729736328, ""neutral"": 0.00011731770791811869}"
1120,47.16385227607698,surprise,"{""angry"": 0.003275530179962516, ""disgust"": 1.2706364032055717e-06, ""fear"": 0.6179532408714294, ""happy"": 0.006471495144069195, ""sad"": 2.9837216061423533e-05, ""surprise"": 99.37226104736328, ""neutral"": 3.94475046050502e-06}"
1125,47.37440518802375,surprise,"{""angry"": 0.06860142946243286, ""disgust"": 1.4430144801735878e-05, ""fear"": 1.361535668373108, ""happy"": 0.019935443997383118, ""sad"": 0.0002518264518585056, ""surprise"": 98.54964447021484, ""neutral"": 2.38108987105079e-05}"
1130,47.58495809997052,surprise,"{""angry"": 0.021730035543441772, ""disgust"": 6.04314163865638e-06, ""fear"": 1.5043898820877075, ""happy"": 0.02435782365500927, ""sad"": 0.0005271344562061131, ""surprise"": 98.44896697998047, ""neutral"": 2.3240434529725462e-05}"
1135,47.7955110119173,surprise,"{""angry"": 0.08734835684299469, ""disgust"": 0.0004751416854560375, ""fear"": 7.241455554962158, ""happy"": 0.07440947741270065, ""sad"": 0.0012636232422664762, ""surprise"": 92.59500885009766, ""neutral"": 3.448989082244225e-05}"
1140,48.00606392386407,surprise,"{""angry"": 0.00763859273865819, ""disgust"": 1.7304848370258696e-05, ""fear"": 2.955018997192383, ""happy"": 0.032952163368463516, ""sad"": 0.0001856763119576499, ""surprise"": 97.00418853759766, ""neutral"": 2.789700829453068e-06}"
1145,48.21661683581084,happy,"{""angry"": 0.0008315243758261204, ""disgust"": 2.5341697096337157e-07, ""fear"": 8.06467687652912e-06, ""happy"": 97.04930877685547, ""sad"": 0.004726116079837084, ""surprise"": 0.0006598306354135275, ""neutral"": 2.9444692134857178}"
1150,48.42716974775761,happy,"{""angry"": 3.6340511542221066e-06, ""disgust"": 2.000201913820998e-11, ""fear"": 1.405217187055996e-08, ""happy"": 99.32728576660156, ""sad"": 3.950170867028646e-05, ""surprise"": 7.617054961883696e-06, ""neutral"": 0.672651469707489}"
1155,48.63772265970439,happy,"{""angry"": 0.000519205117598176, ""disgust"": 1.0017491725022865e-08, ""fear"": 4.089304638910107e-05, ""happy"": 81.18009948730469, ""sad"": 0.01069759763777256, ""surprise"": 0.000430343730840832, ""neutral"": 18.808212280273438}"
1160,48.84827557165116,happy,"{""angry"": 0.00014502958219964057, ""disgust"": 2.479428395929517e-08, ""fear"": 5.092823630548082e-05, ""happy"": 96.9811782836914, ""sad"": 0.0028863558545708656, ""surprise"": 0.000687316176481545, ""neutral"": 3.015054941177368}"
1165,49.05882848359793,neutral,"{""angry"": 0.19086532294750214, ""disgust"": 8.847330690286981e-08, ""fear"": 0.01746911182999611, ""happy"": 42.471107482910156, ""sad"": 0.03666547313332558, ""surprise"": 0.004956515971571207, ""neutral"": 57.27893829345703}"
1170,49.2693813955447,fear,"{""angry"": 17.0408992767334, ""disgust"": 0.0013935895403847098, ""fear"": 41.747432708740234, ""happy"": 18.36797332763672, ""sad"": 0.15528078377246857, ""surprise"": 0.31403154134750366, ""neutral"": 22.37299346923828}"
1175,49.479934307491476,fear,"{""angry"": 1.2115578651428223, ""disgust"": 0.09463933855295181, ""fear"": 97.80199432373047, ""happy"": 0.010559728369116783, ""sad"": 0.6760147213935852, ""surprise"": 0.16729657351970673, ""neutral"": 0.03793269023299217}"
1180,49.690487219438246,neutral,"{""angry"": 1.6847189664840698, ""disgust"": 0.18341988325119019, ""fear"": 14.140852928161621, ""happy"": 0.5857921838760376, ""sad"": 8.85565185546875, ""surprise"": 0.0043341657146811485, ""neutral"": 74.54522705078125}"
1185,49.90104013138502,happy,"{""angry"": 8.275925438283593e-07, ""disgust"": 3.044532832063851e-06, ""fear"": 0.00011809052375610918, ""happy"": 99.83969116210938, ""sad"": 0.005178937688469887, ""surprise"": 2.1265081159071997e-05, ""neutral"": 0.1549871414899826}"
1190,50.11159304333179,happy,"{""angry"": 4.983584858564427e-06, ""disgust"": 8.084170417532732e-07, ""fear"": 1.7301664456681465e-06, ""happy"": 98.81310272216797, ""sad"": 0.0008736035670153797, ""surprise"": 2.7883499569725245e-05, ""neutral"": 1.1859890222549438}"
1195,50.322145955278565,happy,"{""angry"": 3.3569513391285e-08, ""disgust"": 1.0954068763169289e-08, ""fear"": 4.9710706662153825e-06, ""happy"": 98.54523468017578, ""sad"": 0.00013365109043661505, ""surprise"": 1.399240090904641e-06, ""neutral"": 1.4546232223510742}"
1200,50.532698867225335,happy,"{""angry"": 7.009163915938643e-09, ""disgust"": 6.778871908252881e-10, ""fear"": 1.568658262840472e-05, ""happy"": 99.95655059814453, ""sad"": 3.4600052458699793e-06, ""surprise"": 1.195223717331828e-06, ""neutral"": 0.04342527315020561}"
1205,50.743251779172105,happy,"{""angry"": 7.067959995055162e-09, ""disgust"": 2.1074261780107406e-10, ""fear"": 1.1818800885521341e-05, ""happy"": 99.95953369140625, ""sad"": 1.8321795778319938e-06, ""surprise"": 7.068748573146877e-07, ""neutral"": 0.0404522679746151}"
1210,50.953804691118876,happy,"{""angry"": 1.0476907341683273e-08, ""disgust"": 3.632431022637661e-10, ""fear"": 3.201874642400071e-05, ""happy"": 99.95926666259766, ""sad"": 2.1392775124695618e-06, ""surprise"": 5.810366019431967e-07, ""neutral"": 0.040703196078538895}"
1215,51.16435760306565,happy,"{""angry"": 1.0470455436006887e-07, ""disgust"": 5.200072816791135e-09, ""fear"": 1.7805685274652205e-05, ""happy"": 99.94340515136719, ""sad"": 7.310051387321437e-06, ""surprise"": 8.641352906124666e-06, ""neutral"": 0.0565616711974144}"
1220,51.374910515012424,happy,"{""angry"": 1.205578712415445e-07, ""disgust"": 1.2192446163794557e-08, ""fear"": 2.104412305925507e-05, ""happy"": 99.94168090820312, ""sad"": 1.3376840797718614e-05, ""surprise"": 7.685205673624296e-06, ""neutral"": 0.05828108638525009}"
1225,51.585463426959194,happy,"{""angry"": 2.2267056465352653e-07, ""disgust"": 2.6547377629526636e-08, ""fear"": 2.6903473553829826e-05, ""happy"": 99.86640167236328, ""sad"": 2.2311802240437828e-05, ""surprise"": 1.794101990526542e-05, ""neutral"": 0.13352613151073456}"
1230,51.796016338905964,happy,"{""angry"": 1.346935789570125e-07, ""disgust"": 1.3922249131326225e-08, ""fear"": 1.381304446113063e-05, ""happy"": 99.85481262207031, ""sad"": 1.664117917243857e-05, ""surprise"": 1.3927900909038726e-05, ""neutral"": 0.1451534628868103}"
1235,52.00656925085274,happy,"{""angry"": 4.5245425184248234e-08, ""disgust"": 1.739003829825947e-09, ""fear"": 3.75257673113083e-06, ""happy"": 99.79307556152344, ""sad"": 5.786873316537822e-06, ""surprise"": 5.604937086900463e-06, ""neutral"": 0.2069040685892105}"
1240,52.21712216279951,happy,"{""angry"": 1.1720859838248998e-08, ""disgust"": 1.6420885484702552e-10, ""fear"": 5.651736501022242e-07, ""happy"": 99.87490844726562, ""sad"": 1.4985505458753323e-06, ""surprise"": 1.6796802810858935e-06, ""neutral"": 0.12509360909461975}"
1245,52.42767507474628,happy,"{""angry"": 1.9776896786893872e-10, ""disgust"": 2.24846768807907e-12, ""fear"": 8.529689807801333e-07, ""happy"": 99.85829162597656, ""sad"": 3.250393376674765e-07, ""surprise"": 7.712001348636477e-08, ""neutral"": 0.14169874787330627}"
1250,52.63822798669305,happy,"{""angry"": 6.778663741435764e-10, ""disgust"": 1.9175456361653076e-11, ""fear"": 2.2084575945768847e-08, ""happy"": 99.87706756591797, ""sad"": 4.1238430981138663e-07, ""surprise"": 8.984527966049427e-08, ""neutral"": 0.12293373048305511}"
1255,52.84878089863983,happy,"{""angry"": 2.7310341010888806e-07, ""disgust"": 5.2978766262867794e-08, ""fear"": 7.05741558704176e-06, ""happy"": 98.1446533203125, ""sad"": 7.104704127414152e-05, ""surprise"": 1.0138186553376727e-05, ""neutral"": 1.8552613258361816}"
1260,53.0593338105866,happy,"{""angry"": 7.048169692325246e-08, ""disgust"": 7.106826842573355e-07, ""fear"": 6.521336763398722e-05, ""happy"": 95.96942138671875, ""sad"": 0.0005394401377998292, ""surprise"": 5.66020480619045e-06, ""neutral"": 4.029965877532959}"
1265,53.26988672253337,neutral,"{""angry"": 0.014750272035598755, ""disgust"": 1.3493090200711322e-08, ""fear"": 4.91897439956665, ""happy"": 1.3792532682418823, ""sad"": 1.6114428043365479, ""surprise"": 0.0012406182941049337, ""neutral"": 92.0743408203125}"
1270,53.48043963448014,happy,"{""angry"": 2.1583189209195552e-06, ""disgust"": 2.6265661290381104e-05, ""fear"": 0.00028181562083773315, ""happy"": 88.6681900024414, ""sad"": 0.0047030677087605, ""surprise"": 5.6731823860900477e-05, ""neutral"": 11.32674503326416}"
1275,53.69099254642692,happy,"{""angry"": 5.710240884582163e-07, ""disgust"": 1.3579979167843703e-05, ""fear"": 0.0004185459984000772, ""happy"": 82.04419708251953, ""sad"": 0.004267011769115925, ""surprise"": 4.0887673094403e-05, ""neutral"": 17.951061248779297}"
1280,53.90154545837369,happy,"{""angry"": 2.125968649124843e-06, ""disgust"": 0.00010652185301296413, ""fear"": 0.002159347990527749, ""happy"": 83.33612823486328, ""sad"": 0.015856748446822166, ""surprise"": 0.00025184222613461316, ""neutral"": 16.645503997802734}"
1285,54.11209837032046,happy,"{""angry"": 8.196117278203019e-07, ""disgust"": 0.00011056684888899326, ""fear"": 0.004491543862968683, ""happy"": 89.5361099243164, ""sad"": 0.04419446736574173, ""surprise"": 0.0002175161789637059, ""neutral"": 10.414871215820312}"
1290,54.32265128226723,neutral,"{""angry"": 0.22162331640720367, ""disgust"": 7.117763090036533e-08, ""fear"": 2.2162673473358154, ""happy"": 0.7933787107467651, ""sad"": 0.5448349118232727, ""surprise"": 0.0023832349106669426, ""neutral"": 96.22151184082031}"
1295,54.53320419421401,happy,"{""angry"": 4.349032224126859e-06, ""disgust"": 0.0005287971580401063, ""fear"": 0.004770034458488226, ""happy"": 94.32032012939453, ""sad"": 0.07528233528137207, ""surprise"": 0.00010323996684746817, ""neutral"": 5.598999977111816}"
1300,54.74375710616078,happy,"{""angry"": 7.103665211616317e-06, ""disgust"": 0.0006585342343896627, ""fear"": 0.003998902626335621, ""happy"": 93.23921966552734, ""sad"": 0.06996539980173111, ""surprise"": 0.00018638765322975814, ""neutral"": 6.685964107513428}"
1305,54.95431001810755,happy,"{""angry"": 4.895223355561029e-06, ""disgust"": 0.00014177319826558232, ""fear"": 0.0012473668903112411, ""happy"": 96.42964172363281, ""sad"": 0.02420329675078392, ""surprise"": 0.00014124040899332613, ""neutral"": 3.5446155071258545}"
1310,55.164862930054326,fear,"{""angry"": 0.0008676304132677615, ""disgust"": 3.079502761539786e-17, ""fear"": 99.75149536132812, ""happy"": 5.770847256967277e-19, ""sad"": 0.16086289286613464, ""surprise"": 7.462473305963613e-09, ""neutral"": 0.08676975220441818}"
1315,55.3754158420011,fear,"{""angry"": 0.030179046094417572, ""disgust"": 6.684176538289079e-17, ""fear"": 98.78814697265625, ""happy"": 4.437341740049875e-18, ""sad"": 0.622969925403595, ""surprise"": 3.656765912296578e-08, ""neutral"": 0.5587095022201538}"
1320,55.58596875394787,fear,"{""angry"": 0.09809262305498123, ""disgust"": 6.959477466269998e-17, ""fear"": 98.5015869140625, ""happy"": 1.4735511237305392e-17, ""sad"": 0.5991613864898682, ""surprise"": 6.128656471204863e-10, ""neutral"": 0.8011605739593506}"
1325,55.79652166589464,fear,"{""angry"": 0.0888611227273941, ""disgust"": 3.0616124992514893e-16, ""fear"": 99.14508056640625, ""happy"": 2.8030901028155964e-17, ""sad"": 0.49917617440223694, ""surprise"": 4.3888512268885904e-10, ""neutral"": 0.2668790817260742}"
1330,56.007074577841415,fear,"{""angry"": 0.06291918456554413, ""disgust"": 2.2313628216327633e-15, ""fear"": 99.06459045410156, ""happy"": 3.3829410652373086e-17, ""sad"": 0.6842063069343567, ""surprise"": 8.065747514329757e-10, ""neutral"": 0.18828928470611572}"
1335,56.217627489788185,fear,"{""angry"": 0.09354110062122345, ""disgust"": 9.168056938624325e-14, ""fear"": 99.64595794677734, ""happy"": 1.0847941426365168e-15, ""sad"": 0.23639720678329468, ""surprise"": 2.7833546231703643e-11, ""neutral"": 0.024107271805405617}"
1340,56.428180401734956,fear,"{""angry"": 0.25325408577919006, ""disgust"": 1.4340378927737985e-12, ""fear"": 98.46646118164062, ""happy"": 4.269277717672748e-15, ""sad"": 1.2411706447601318, ""surprise"": 8.957312322421807e-12, ""neutral"": 0.03911185637116432}"
1345,56.638733313681726,angry,"{""angry"": 48.41197967529297, ""disgust"": 4.488681497605285e-06, ""fear"": 6.937823295593262, ""happy"": 2.26556427562535e-14, ""sad"": 44.26171112060547, ""surprise"": 5.493469221184988e-11, ""neutral"": 0.3884817957878113}"
1350,56.849286225628504,sad,"{""angry"": 42.400169372558594, ""disgust"": 3.728500450961292e-05, ""fear"": 2.1398274898529053, ""happy"": 1.0744787085894755e-13, ""sad"": 54.734954833984375, ""surprise"": 3.3507027707990744e-10, ""neutral"": 0.7250151634216309}"
1355,57.059839137575274,sad,"{""angry"": 30.242847442626953, ""disgust"": 8.401390914514195e-06, ""fear"": 2.564155340194702, ""happy"": 1.956023538941202e-14, ""sad"": 66.39114379882812, ""surprise"": 5.475784322500621e-12, ""neutral"": 0.8018414378166199}"
1360,57.270392049522044,sad,"{""angry"": 0.013637206517159939, ""disgust"": 0.003812269540503621, ""fear"": 36.62586212158203, ""happy"": 2.455544378943131e-10, ""sad"": 63.352596282958984, ""surprise"": 2.7843181861671173e-13, ""neutral"": 0.0040976363234221935}"
1365,57.480944961468815,sad,"{""angry"": 0.07015667110681534, ""disgust"": 0.0024367866571992636, ""fear"": 29.580955505371094, ""happy"": 4.3115036874041834e-08, ""sad"": 70.26568603515625, ""surprise"": 6.814499659002493e-11, ""neutral"": 0.0807599201798439}"
1370,57.69149787341559,sad,"{""angry"": 0.09326488524675369, ""disgust"": 0.0021384130232036114, ""fear"": 27.965423583984375, ""happy"": 2.0407311751569068e-07, ""sad"": 71.76514434814453, ""surprise"": 2.297776136028773e-10, ""neutral"": 0.17403599619865417}"
1375,57.90205078536236,sad,"{""angry"": 0.0976255014538765, ""disgust"": 0.002192484214901924, ""fear"": 28.232219696044922, ""happy"": 2.2626505824518972e-07, ""sad"": 71.48762512207031, ""surprise"": 2.6054933210950537e-10, ""neutral"": 0.18034325540065765}"
1380,58.11260369730913,sad,"{""angry"": 0.09604211151599884, ""disgust"": 0.0020881518721580505, ""fear"": 28.36606216430664, ""happy"": 2.1137091721357137e-07, ""sad"": 71.36009216308594, ""surprise"": 2.4024723876969745e-10, ""neutral"": 0.1757183074951172}"
1385,58.3231566092559,sad,"{""angry"": 0.09760439395904541, ""disgust"": 0.0021322204265743494, ""fear"": 28.483911514282227, ""happy"": 2.2948013622681174e-07, ""sad"": 71.2322006225586, ""surprise"": 2.6454807788844903e-10, ""neutral"": 0.1841522753238678}"
1390,58.53370952120268,fear,"{""angry"": 1.7639133155413628e-13, ""disgust"": 6.060210596371651e-23, ""fear"": 99.7892074584961, ""happy"": 7.631768106364234e-09, ""sad"": 0.21079137921333313, ""surprise"": 1.6861714895375477e-20, ""neutral"": 6.649820250004268e-09}"
1395,58.74426243314945,fear,"{""angry"": 1.7682947120456483e-13, ""disgust"": 6.108144940416501e-23, ""fear"": 99.79086303710938, ""happy"": 7.715923011630821e-09, ""sad"": 0.20914366841316223, ""surprise"": 1.6375843220728607e-20, ""neutral"": 6.383732653603147e-09}"
1400,58.95481534509622,fear,"{""angry"": 1.8006134235547255e-13, ""disgust"": 6.27459396032941e-23, ""fear"": 99.79005432128906, ""happy"": 7.742736229943148e-09, ""sad"": 0.20994512736797333, ""surprise"": 1.676136431614087e-20, ""neutral"": 6.468546143167941e-09}"
1405,59.16536825704299,fear,"{""angry"": 1.834030296339259e-13, ""disgust"": 6.338113040417806e-23, ""fear"": 99.7879409790039, ""happy"": 7.575834182205199e-09, ""sad"": 0.21206621825695038, ""surprise"": 1.7228729440169e-20, ""neutral"": 6.77356082334768e-09}"
1410,59.37592116898977,fear,"{""angry"": 1.8386969735401798e-13, ""disgust"": 6.434221542222692e-23, ""fear"": 99.7933349609375, ""happy"": 7.775698307455059e-09, ""sad"": 0.20666983723640442, ""surprise"": 1.748991171858262e-20, ""neutral"": 6.7308212337025e-09}"
1415,59.58647408093654,fear,"{""angry"": 1.8323924734324482e-13, ""disgust"": 6.336972032004495e-23, ""fear"": 99.78862762451172, ""happy"": 7.570656990196767e-09, ""sad"": 0.2113739252090454, ""surprise"": 1.7264178653060872e-20, ""neutral"": 6.76656997100622e-09}"
1420,59.79702699288331,fear,"{""angry"": 1.8555065795476666e-13, ""disgust"": 6.601258736826535e-23, ""fear"": 99.79776763916016, ""happy"": 7.626630882384688e-09, ""sad"": 0.2022329419851303, ""surprise"": 1.6941823783409543e-20, ""neutral"": 6.4465424109982905e-09}"
1425,60.00757990483008,angry,"{""angry"": 81.55339050292969, ""disgust"": 0.0018641699571162462, ""fear"": 0.06493993103504181, ""happy"": 2.149195909500122, ""sad"": 3.151336908340454, ""surprise"": 2.977825403213501, ""neutral"": 10.101449966430664}"
1430,60.21813281677686,angry,"{""angry"": 81.55339050292969, ""disgust"": 0.0018641699571162462, ""fear"": 0.06493993103504181, ""happy"": 2.149195909500122, ""sad"": 3.151336908340454, ""surprise"": 2.977825403213501, ""neutral"": 10.101449966430664}"
