frame,timestamp_sec,emotion,angry,disgust,fear,happy,sad,surprise,neutral
725,30.530172232281974,happy,0.1805243194103241,0.07700519263744354,14.514449119567871,84.44684600830078,0.590843677520752,0.00046697008656337857,0.18986745178699493
730,30.740725144228744,happy,0.0009734178893268108,6.740450317010982e-06,0.00248603243380785,99.99506378173828,1.9894174329238012e-05,5.216020895204565e-07,0.0014540405245497823
735,30.951278056175518,happy,0.005678717512637377,0.0001280306896660477,0.08507538586854935,99.89326477050781,0.0002807625278364867,1.702185909380205e-05,0.015556072816252708
740,31.16183096812229,happy,0.05048088729381561,0.00011844360415125266,2.074572801589966,97.86125183105469,0.0011558259138837457,0.0007942185620777309,0.011623682454228401
745,31.372383880069062,fear,18.503707885742188,4.6384042575809206e-14,81.49601745605469,0.00027543201576918364,1.7047530320724036e-07,1.0211149287231436e-10,3.83196495368221e-11
750,31.582936792015833,fear,11.788862228393555,6.10603554480546e-14,88.21113586425781,5.2783307182835415e-06,1.243553242602502e-07,3.9865714895892523e-11,1.359919208493432e-11
755,31.793489703962607,fear,3.970327615737915,6.481202191957209e-15,96.02967834472656,2.536680909770439e-08,5.087560239758204e-08,6.07534595548076e-12,1.782863093269249e-11
760,32.00404261590938,angry,88.78607940673828,4.3879804303981196e-12,11.01400375366211,2.6510029726978246e-08,0.18698011338710785,6.696310350662316e-08,0.012942959554493427
765,32.21459552785615,fear,16.36882972717285,1.0395839744603563e-09,83.62313842773438,2.5463400277203618e-08,0.007873344235122204,7.6888774458439e-08,0.0001663864532019943
770,32.425148439802925,fear,0.9482030868530273,0.10862569510936737,95.15421295166016,1.3326497077941895,1.7711676359176636,0.17451944947242737,0.5106169581413269
775,32.635701351749695,happy,0.17192023992538452,0.13573899865150452,8.222497940063477,86.68340301513672,2.37608003616333,0.010414732620120049,2.3999435901641846
780,32.846254263696466,happy,0.0009437303524464369,0.00045295534073375165,0.08297635614871979,97.49519348144531,0.041196439415216446,0.00047417733003385365,2.3787589073181152
785,33.056807175643236,angry,88.29206085205078,4.298246494727209e-06,11.70211410522461,0.005790511146187782,3.026296144525986e-05,4.26116275775712e-06,3.6271831049816683e-07
790,33.26736008759001,angry,91.57994079589844,1.3831801481956063e-07,8.392166137695312,0.027414632961153984,0.00048279642942361534,1.2290893858235563e-09,5.122022344039578e-07
795,33.477912999536784,angry,75.6328353881836,0.4765832722187042,2.056943893432617,0.13262946903705597,10.622618675231934,0.0039421203546226025,11.074446678161621
800,33.688465911483554,angry,88.7048110961914,0.39693647623062134,1.1257686614990234,0.0420396514236927,5.511691093444824,0.004341346677392721,4.214420795440674
805,33.899018823430325,angry,55.55204391479492,0.5717400312423706,6.2363457679748535,0.020525997504591942,27.733139038085938,9.834281081566587e-05,9.886114120483398
810,34.1095717353771,angry,53.541786193847656,0.14711132645606995,0.39607980847358704,0.1417677253484726,32.56524658203125,0.002770583610981703,13.20523738861084
815,34.32012464732387,angry,77.53768157958984,0.00017183316231239587,0.038032617419958115,0.0006284737028181553,18.85147476196289,0.006100284401327372,3.5659167766571045
820,34.53067755927064,angry,94.84561157226562,0.022714076563715935,0.285003125667572,0.009888610802590847,3.3025095462799072,0.1486104428768158,1.3856608867645264
825,34.74123047121742,angry,95.87432098388672,0.008608521893620491,0.140127032995224,0.003976659849286079,2.6932361125946045,0.3612648844718933,0.918470025062561
830,34.95178338316419,angry,98.75177001953125,0.05435175821185112,0.04709430783987045,0.0011537792161107063,0.7324302792549133,0.37605178356170654,0.037146035581827164
835,35.16233629511096,angry,99.76299285888672,0.007720246911048889,0.03207092732191086,0.003093600505962968,0.15363678336143494,0.012601315975189209,0.027888111770153046
840,35.37288920705773,angry,99.75241088867188,0.007106168195605278,0.0160644743591547,0.0024824533611536026,0.12385236471891403,0.06887990981340408,0.0292135551571846
845,35.58344211900451,angry,71.1714096069336,1.4902535676956177,2.0391178131103516,7.451042652130127,7.643681049346924,0.9464489221572876,9.258048057556152
850,35.79399503095128,angry,99.62657165527344,0.08936690539121628,0.058686330914497375,0.01811869628727436,0.11898038536310196,0.010219982825219631,0.07805349677801132
855,36.00454794289805,angry,99.65135192871094,0.034807585179805756,0.02119116298854351,0.015862246975302696,0.106865793466568,0.13687871396541595,0.03304031491279602
860,36.21510085484482,angry,98.13811492919922,0.03163927048444748,0.41050490736961365,0.030157973989844322,1.2709077596664429,0.01018221490085125,0.1084914430975914
865,36.4256537667916,angry,96.00984191894531,0.0969805046916008,0.6381614804267883,0.003273430746048689,2.3871548175811768,0.025732209905982018,0.8388506770133972
870,36.63620667873837,sad,41.857357025146484,0.006097937934100628,1.1299750804901123,0.0060327318497002125,49.29476547241211,0.005660464521497488,7.700104236602783
875,36.84675959068514,angry,80.78732299804688,0.008197661489248276,0.4186127483844757,0.004293201491236687,16.07185173034668,0.001622851355932653,2.7081079483032227
880,37.05731250263191,angry,83.58899688720703,0.03358575329184532,0.4505745470523834,0.01676848530769348,8.248262405395508,0.010533405467867851,7.651284217834473
885,37.26786541457869,neutral,35.948787689208984,0.001229245332069695,0.09923509508371353,0.092553049325943,7.642416477203369,0.002238034037873149,56.21354675292969
890,37.47841832652546,angry,88.35099792480469,0.5721803903579712,0.07079651206731796,0.18975314497947693,1.5078517198562622,0.1361612230539322,9.172263145446777
895,37.68897123847223,neutral,2.036917209625244,1.7255517832381884e-06,8.886414527893066,0.05401839315891266,22.4081974029541,0.0008794957539066672,66.61357116699219
900,37.899524150419,sad,19.727741241455078,0.000715464586392045,4.572443962097168,0.011272859759628773,62.1172981262207,0.0005688415840268135,13.569963455200195
905,38.110077062365775,happy,1.137056827545166,6.625918924640928e-09,0.008176864124834538,98.76275634765625,0.0009791647316887975,0.003256793599575758,0.0877835750579834
910,38.320629974312546,happy,8.423312187194824,0.0009569311514496803,0.7121196985244751,47.63140106201172,27.00738525390625,0.007824218831956387,16.216997146606445
915,38.531182886259316,neutral,1.9196876287460327,0.0006489146617241204,0.9631048440933228,45.98516845703125,1.5131791830062866,0.07406747341156006,49.54414749145508
920,38.741735798206086,fear,7.130710601806641,0.0022242714185267687,90.55459594726562,2.3112690448760986,0.0011964673176407814,2.3596903986344842e-07,4.481650194065878e-06
925,38.952288710152864,happy,0.7393555045127869,0.0008895245264284313,2.0005388259887695,56.25642776489258,39.04685592651367,0.004280249122530222,1.951653242111206
930,39.162841622099634,sad,4.5973005294799805,0.0284949392080307,6.668157577514648,11.73868465423584,44.947914123535156,0.009668352082371712,32.00978088378906
935,39.373394534046405,sad,0.053461045026779175,2.488113022991456e-05,0.027797134593129158,0.0034725733567029238,99.86425018310547,1.6225145316184353e-07,0.05099168047308922
940,39.583947445993175,sad,19.812013626098633,0.04634800925850868,19.27435302734375,5.726553916931152,32.0260009765625,0.06676904857158661,23.047958374023438
945,39.79450035793995,happy,7.559016376035288e-05,1.1608903172088958e-08,0.0003761902335099876,99.99308776855469,0.005207011941820383,2.1406706309790025e-06,0.001249196589924395
950,40.00505326988672,happy,0.0006456897244788706,4.2970359004357306e-07,0.004666810389608145,99.95733642578125,0.022284604609012604,9.169943950837478e-06,0.015056201256811619
955,40.21560618183349,happy,0.0014997918624430895,1.1903491667908384e-06,0.008605089038610458,99.92269897460938,0.03259668126702309,1.666352000029292e-05,0.034565702080726624
960,40.426159093780264,happy,0.0002797868219204247,4.133154973828823e-08,0.00041796351433731616,99.97765350341797,0.007833546958863735,4.970150712324539e-06,0.013810118660330772
965,40.63671200572704,happy,9.253540338249877e-05,3.6912425116497616e-08,0.0003061934548895806,99.98043823242188,0.006566727068275213,8.925378097046632e-06,0.012577700428664684
970,40.84726491767381,happy,0.0017703801859170198,4.669372231091984e-07,0.0007903137593530118,99.96340942382812,0.026110472157597542,5.349981506697077e-07,0.007906029000878334
975,41.05781782962058,happy,0.005383183714002371,8.059752872213721e-06,0.00013139017391949892,99.7209243774414,0.23195472359657288,4.290584953992038e-08,0.04158645495772362
980,41.26837074156736,happy,0.28211483359336853,0.0020336960442364216,0.0048714280128479,95.27394104003906,3.9424891471862793,5.453370249597356e-06,0.49453380703926086
985,41.47892365351413,happy,0.6357800364494324,0.0012017270782962441,0.01632838323712349,94.11802673339844,3.2627530097961426,4.759574494528351e-06,1.965902328491211
990,41.6894765654609,happy,0.08111467957496643,0.00012066937779309228,0.07358066737651825,97.9701156616211,1.6909056901931763,5.941716881352477e-05,0.18410663306713104
995,41.90002947740767,happy,0.02403310127556324,0.0003414909588173032,0.0012961628381162882,97.21825408935547,1.5754554271697998,8.443840329164232e-07,1.1806217432022095
1000,42.11058238935445,happy,0.054452456533908844,0.06690501421689987,0.4919127821922302,94.01603698730469,0.8093221783638,0.08484479784965515,4.4765238761901855
1005,42.32113530130122,happy,0.0009471789235249162,0.005505057517439127,0.7886356115341187,99.20262145996094,4.16592629335355e-05,4.986042040400207e-05,0.002202320145443082
1010,42.53168821324799,happy,0.06924180686473846,0.010273166000843048,0.09825163334608078,99.66461944580078,0.014717243611812592,0.021696027368307114,0.12119758129119873
1015,42.74224112519476,happy,0.0037048510275781155,0.00021649034169968218,0.07640952616930008,99.91609954833984,3.19856007990893e-05,0.0002302950160810724,0.003311803098767996
1020,42.95279403714154,happy,0.012999296188354492,0.0023434474132955074,2.4235947132110596,97.55579376220703,0.00016881882038433105,0.0005190591909922659,0.004581041634082794
1025,43.16334694908831,happy,0.00011926662409678102,8.175249604391865e-06,0.001477135461755097,99.99152374267578,4.551035999611486e-06,1.4626716620114166e-05,0.006853002589195967
1030,43.37389986103508,happy,0.008331352844834328,0.00017448040307499468,0.0263537485152483,99.95355224609375,7.167869625845924e-05,8.301855996251106e-05,0.01143044512718916
1035,43.58445277298185,happy,0.003037787973880768,2.593208421330928e-07,0.0010654206853359938,99.96000671386719,2.7034937374992296e-05,9.095014684135094e-05,0.03576504439115524
1040,43.795005684928626,happy,0.6568459272384644,0.43304315209388733,45.70852279663086,53.01451873779297,0.08363256603479385,0.05416744947433472,0.04927561432123184
1045,44.005558596875396,fear,0.007767828181385994,0.0015928708016872406,94.86270904541016,0.0053247674368321896,5.122307777404785,7.979433291893656e-08,0.00029666384216398
1050,44.216111508822166,fear,2.4423489570617676,0.006417033728212118,89.08082580566406,0.04965478554368019,3.7359049320220947,0.05866150185465813,4.626181602478027
1055,44.42666442076894,fear,14.521177291870117,0.12194889038801193,51.082210540771484,0.19023585319519043,28.729053497314453,0.11631562560796738,5.239052772521973
1060,44.637217332715714,fear,8.110711097717285,0.4328455924987793,90.6185073852539,0.4753313958644867,0.24624325335025787,0.10649055987596512,0.00987048726528883
1065,44.847770244662485,happy,0.0031627872958779335,0.0008772480068728328,25.55939483642578,39.85286331176758,16.69469451904297,0.004586826078593731,17.884418487548828
1070,45.058323156609255,happy,0.047371506690979004,0.05892769992351532,26.610694885253906,35.36127853393555,26.212810516357422,0.0007490640273317695,11.708165168762207
1075,45.268876068556025,sad,0.416932612657547,2.9641709327697754,19.196107864379883,9.585497856140137,39.55400085449219,0.00445569958537817,28.278833389282227
1080,45.4794289805028,happy,0.034130461513996124,0.4861779510974884,25.979461669921875,39.74102020263672,3.4051618576049805,0.013781354762613773,30.340269088745117
1085,45.68998189244957,happy,0.07208804041147232,0.28298115730285645,22.489763259887695,43.006900787353516,15.495438575744629,0.011349831707775593,18.641477584838867
1090,45.900534804396344,happy,0.06829369068145752,0.19669201970100403,28.13372802734375,37.269283294677734,16.78534507751465,0.005759286228567362,17.540908813476562
1095,46.111087716343114,surprise,0.00046402556472457945,4.9533472434859505e-08,0.18527987599372864,0.0010415732394903898,2.241893525933847e-06,99.81321716308594,4.447383901151625e-07
1100,46.32164062828989,surprise,0.0035904196556657553,7.060713755890902e-07,0.7863980531692505,0.004003882873803377,1.3668056453752797e-05,99.20599365234375,6.0499237406475e-06
1105,46.53219354023666,surprise,0.012349159456789494,2.1018429379182635e-06,1.7724902629852295,0.00871867686510086,4.550620724330656e-05,98.20637512207031,1.6980766304186545e-05
1110,46.74274645218343,surprise,0.06755048781633377,3.405845563975163e-05,3.4590299129486084,0.06936521828174591,0.001499969745054841,96.40235137939453,0.0001721242442727089
1115,46.9532993641302,surprise,0.029358210042119026,1.3401265277934726e-05,3.2386887073516846,0.13517256081104279,0.001737111364491284,96.59491729736328,0.00011731770791811869
1120,47.16385227607698,surprise,0.003275530179962516,1.2706364032055717e-06,0.6179532408714294,0.006471495144069195,2.9837216061423533e-05,99.37226104736328,3.94475046050502e-06
1125,47.37440518802375,surprise,0.06860142946243286,1.4430144801735878e-05,1.361535668373108,0.019935443997383118,0.0002518264518585056,98.54964447021484,2.38108987105079e-05
1130,47.58495809997052,surprise,0.021730035543441772,6.04314163865638e-06,1.5043898820877075,0.02435782365500927,0.0005271344562061131,98.44896697998047,2.3240434529725462e-05
1135,47.7955110119173,surprise,0.08734835684299469,0.0004751416854560375,7.241455554962158,0.07440947741270065,0.0012636232422664762,92.59500885009766,3.448989082244225e-05
1140,48.00606392386407,surprise,0.00763859273865819,1.7304848370258696e-05,2.955018997192383,0.032952163368463516,0.0001856763119576499,97.00418853759766,2.789700829453068e-06
1145,48.21661683581084,happy,0.0008315243758261204,2.5341697096337157e-07,8.06467687652912e-06,97.04930877685547,0.004726116079837084,0.0006598306354135275,2.9444692134857178
1150,48.42716974775761,happy,3.6340511542221066e-06,2.000201913820998e-11,1.405217187055996e-08,99.32728576660156,3.950170867028646e-05,7.617054961883696e-06,0.672651469707489
1155,48.63772265970439,happy,0.000519205117598176,1.0017491725022865e-08,4.089304638910107e-05,81.18009948730469,0.01069759763777256,0.000430343730840832,18.808212280273438
1160,48.84827557165116,happy,0.00014502958219964057,2.479428395929517e-08,5.092823630548082e-05,96.9811782836914,0.0028863558545708656,0.000687316176481545,3.015054941177368
1165,49.05882848359793,neutral,0.19086532294750214,8.847330690286981e-08,0.01746911182999611,42.471107482910156,0.03666547313332558,0.004956515971571207,57.27893829345703
1170,49.2693813955447,fear,17.0408992767334,0.0013935895403847098,41.747432708740234,18.36797332763672,0.15528078377246857,0.31403154134750366,22.37299346923828
1175,49.479934307491476,fear,1.2115578651428223,0.09463933855295181,97.80199432373047,0.010559728369116783,0.6760147213935852,0.16729657351970673,0.03793269023299217
1180,49.690487219438246,neutral,1.6847189664840698,0.18341988325119019,14.140852928161621,0.5857921838760376,8.85565185546875,0.0043341657146811485,74.54522705078125
1185,49.90104013138502,happy,8.275925438283593e-07,3.044532832063851e-06,0.00011809052375610918,99.83969116210938,0.005178937688469887,2.1265081159071997e-05,0.1549871414899826
1190,50.11159304333179,happy,4.983584858564427e-06,8.084170417532732e-07,1.7301664456681465e-06,98.81310272216797,0.0008736035670153797,2.7883499569725245e-05,1.1859890222549438
1195,50.322145955278565,happy,3.3569513391285e-08,1.0954068763169289e-08,4.9710706662153825e-06,98.54523468017578,0.00013365109043661505,1.399240090904641e-06,1.4546232223510742
1200,50.532698867225335,happy,7.009163915938643e-09,6.778871908252881e-10,1.568658262840472e-05,99.95655059814453,3.4600052458699793e-06,1.195223717331828e-06,0.04342527315020561
1205,50.743251779172105,happy,7.067959995055162e-09,2.1074261780107406e-10,1.1818800885521341e-05,99.95953369140625,1.8321795778319938e-06,7.068748573146877e-07,0.0404522679746151
1210,50.953804691118876,happy,1.0476907341683273e-08,3.632431022637661e-10,3.201874642400071e-05,99.95926666259766,2.1392775124695618e-06,5.810366019431967e-07,0.040703196078538895
1215,51.16435760306565,happy,1.0470455436006887e-07,5.200072816791135e-09,1.7805685274652205e-05,99.94340515136719,7.310051387321437e-06,8.641352906124666e-06,0.0565616711974144
1220,51.374910515012424,happy,1.205578712415445e-07,1.2192446163794557e-08,2.104412305925507e-05,99.94168090820312,1.3376840797718614e-05,7.685205673624296e-06,0.05828108638525009
1225,51.585463426959194,happy,2.2267056465352653e-07,2.6547377629526636e-08,2.6903473553829826e-05,99.86640167236328,2.2311802240437828e-05,1.794101990526542e-05,0.13352613151073456
1230,51.796016338905964,happy,1.346935789570125e-07,1.3922249131326225e-08,1.381304446113063e-05,99.85481262207031,1.664117917243857e-05,1.3927900909038726e-05,0.1451534628868103
1235,52.00656925085274,happy,4.5245425184248234e-08,1.739003829825947e-09,3.75257673113083e-06,99.79307556152344,5.786873316537822e-06,5.604937086900463e-06,0.2069040685892105
1240,52.21712216279951,happy,1.1720859838248998e-08,1.6420885484702552e-10,5.651736501022242e-07,99.87490844726562,1.4985505458753323e-06,1.6796802810858935e-06,0.12509360909461975
1245,52.42767507474628,happy,1.9776896786893872e-10,2.24846768807907e-12,8.529689807801333e-07,99.85829162597656,3.250393376674765e-07,7.712001348636477e-08,0.14169874787330627
1250,52.63822798669305,happy,6.778663741435764e-10,1.9175456361653076e-11,2.2084575945768847e-08,99.87706756591797,4.1238430981138663e-07,8.984527966049427e-08,0.12293373048305511
1255,52.84878089863983,happy,2.7310341010888806e-07,5.2978766262867794e-08,7.05741558704176e-06,98.1446533203125,7.104704127414152e-05,1.0138186553376727e-05,1.8552613258361816
1260,53.0593338105866,happy,7.048169692325246e-08,7.106826842573355e-07,6.521336763398722e-05,95.96942138671875,0.0005394401377998292,5.66020480619045e-06,4.029965877532959
1265,53.26988672253337,neutral,0.014750272035598755,1.3493090200711322e-08,4.91897439956665,1.3792532682418823,1.6114428043365479,0.0012406182941049337,92.0743408203125
1270,53.48043963448014,happy,2.1583189209195552e-06,2.6265661290381104e-05,0.00028181562083773315,88.6681900024414,0.0047030677087605,5.6731823860900477e-05,11.32674503326416
1275,53.69099254642692,happy,5.710240884582163e-07,1.3579979167843703e-05,0.0004185459984000772,82.04419708251953,0.004267011769115925,4.0887673094403e-05,17.951061248779297
1280,53.90154545837369,happy,2.125968649124843e-06,0.00010652185301296413,0.002159347990527749,83.33612823486328,0.015856748446822166,0.00025184222613461316,16.645503997802734
1285,54.11209837032046,happy,8.196117278203019e-07,0.00011056684888899326,0.004491543862968683,89.5361099243164,0.04419446736574173,0.0002175161789637059,10.414871215820312
1290,54.32265128226723,neutral,0.22162331640720367,7.117763090036533e-08,2.2162673473358154,0.7933787107467651,0.5448349118232727,0.0023832349106669426,96.22151184082031
1295,54.53320419421401,happy,4.349032224126859e-06,0.0005287971580401063,0.004770034458488226,94.32032012939453,0.07528233528137207,0.00010323996684746817,5.598999977111816
1300,54.74375710616078,happy,7.103665211616317e-06,0.0006585342343896627,0.003998902626335621,93.23921966552734,0.06996539980173111,0.00018638765322975814,6.685964107513428
1305,54.95431001810755,happy,4.895223355561029e-06,0.00014177319826558232,0.0012473668903112411,96.42964172363281,0.02420329675078392,0.00014124040899332613,3.5446155071258545
1310,55.164862930054326,fear,0.0008676304132677615,3.079502761539786e-17,99.75149536132812,5.770847256967277e-19,0.16086289286613464,7.462473305963613e-09,0.08676975220441818
1315,55.3754158420011,fear,0.030179046094417572,6.684176538289079e-17,98.78814697265625,4.437341740049875e-18,0.622969925403595,3.656765912296578e-08,0.5587095022201538
1320,55.58596875394787,fear,0.09809262305498123,6.959477466269998e-17,98.5015869140625,1.4735511237305392e-17,0.5991613864898682,6.128656471204863e-10,0.8011605739593506
1325,55.79652166589464,fear,0.0888611227273941,3.0616124992514893e-16,99.14508056640625,2.8030901028155964e-17,0.49917617440223694,4.3888512268885904e-10,0.2668790817260742
1330,56.007074577841415,fear,0.06291918456554413,2.2313628216327633e-15,99.06459045410156,3.3829410652373086e-17,0.6842063069343567,8.065747514329757e-10,0.18828928470611572
1335,56.217627489788185,fear,0.09354110062122345,9.168056938624325e-14,99.64595794677734,1.0847941426365168e-15,0.23639720678329468,2.7833546231703643e-11,0.024107271805405617
1340,56.428180401734956,fear,0.25325408577919006,1.4340378927737985e-12,98.46646118164062,4.269277717672748e-15,1.2411706447601318,8.957312322421807e-12,0.03911185637116432
1345,56.638733313681726,angry,48.41197967529297,4.488681497605285e-06,6.937823295593262,2.26556427562535e-14,44.26171112060547,5.493469221184988e-11,0.3884817957878113
1350,56.849286225628504,sad,42.400169372558594,3.728500450961292e-05,2.1398274898529053,1.0744787085894755e-13,54.734954833984375,3.3507027707990744e-10,0.7250151634216309
1355,57.059839137575274,sad,30.242847442626953,8.401390914514195e-06,2.564155340194702,1.956023538941202e-14,66.39114379882812,5.475784322500621e-12,0.8018414378166199
1360,57.270392049522044,sad,0.013637206517159939,0.003812269540503621,36.62586212158203,2.455544378943131e-10,63.352596282958984,2.7843181861671173e-13,0.0040976363234221935
1365,57.480944961468815,sad,0.07015667110681534,0.0024367866571992636,29.580955505371094,4.3115036874041834e-08,70.26568603515625,6.814499659002493e-11,0.0807599201798439
1370,57.69149787341559,sad,0.09326488524675369,0.0021384130232036114,27.965423583984375,2.0407311751569068e-07,71.76514434814453,2.297776136028773e-10,0.17403599619865417
1375,57.90205078536236,sad,0.0976255014538765,0.002192484214901924,28.232219696044922,2.2626505824518972e-07,71.48762512207031,2.6054933210950537e-10,0.18034325540065765
1380,58.11260369730913,sad,0.09604211151599884,0.0020881518721580505,28.36606216430664,2.1137091721357137e-07,71.36009216308594,2.4024723876969745e-10,0.1757183074951172
1385,58.3231566092559,sad,0.09760439395904541,0.0021322204265743494,28.483911514282227,2.2948013622681174e-07,71.2322006225586,2.6454807788844903e-10,0.1841522753238678
1390,58.53370952120268,fear,1.7639133155413628e-13,6.060210596371651e-23,99.7892074584961,7.631768106364234e-09,0.21079137921333313,1.6861714895375477e-20,6.649820250004268e-09
1395,58.74426243314945,fear,1.7682947120456483e-13,6.108144940416501e-23,99.79086303710938,7.715923011630821e-09,0.20914366841316223,1.6375843220728607e-20,6.383732653603147e-09
1400,58.95481534509622,fear,1.8006134235547255e-13,6.27459396032941e-23,99.79005432128906,7.742736229943148e-09,0.20994512736797333,1.676136431614087e-20,6.468546143167941e-09
1405,59.16536825704299,fear,1.834030296339259e-13,6.338113040417806e-23,99.7879409790039,7.575834182205199e-09,0.21206621825695038,1.7228729440169e-20,6.77356082334768e-09
1410,59.37592116898977,fear,1.8386969735401798e-13,6.434221542222692e-23,99.7933349609375,7.775698307455059e-09,0.20666983723640442,1.748991171858262e-20,6.7308212337025e-09
1415,59.58647408093654,fear,1.8323924734324482e-13,6.336972032004495e-23,99.78862762451172,7.570656990196767e-09,0.2113739252090454,1.7264178653060872e-20,6.76656997100622e-09
1420,59.79702699288331,fear,1.8555065795476666e-13,6.601258736826535e-23,99.79776763916016,7.626630882384688e-09,0.2022329419851303,1.6941823783409543e-20,6.4465424109982905e-09
1425,60.00757990483008,angry,81.55339050292969,0.0018641699571162462,0.06493993103504181,2.149195909500122,3.151336908340454,2.977825403213501,10.101449966430664
1430,60.21813281677686,angry,81.55339050292969,0.0018641699571162462,0.06493993103504181,2.149195909500122,3.151336908340454,2.977825403213501,10.101449966430664
